"iso_code3","category","Sex","Language","Location","mlevel1_m","mlevel1_se","mlevel1_no","year","grade","level","survey","rlevel1_m","rlevel1_se","rlevel1_no","Wealth","slevel1_m","slevel1_se","slevel1_no","COUNTRY","iso_num"
"ISR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7773,0.0146,2364,,,,,"Israel",376
"ISR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.5212,0.0778,263,,,,,"Israel",376
"ISR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6112,0.0205,1544,,,,,"Israel",376
"ITA","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6812,0.186,140,,,,,"Italy",380
"ITA","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8191,0.011,4538,,,,,"Italy",380
"ITA","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.6456,0.1756,168,,,,,"Italy",380
"ITA","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7261,0.0133,4183,,,,,"Italy",380
"JOR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.602,0.0721,154,,,,,"Jordan",400
"JOR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7206,0.0141,3162,,,,,"Jordan",400
"JOR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3089,0.0698,99,,,,,"Jordan",400
"JOR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.4812,0.024,1848,,,,,"Jordan",400
"JPN","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8707,0.0103,2713,,,,,"Japan",392
"JPN","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7918,0.0136,2347,,,,,"Japan",392
"KAZ","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.2813,0.0127,603,,,,,"Kazakhstan",398
"KAZ","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.4889,0.0131,4271,,,,,"Kazakhstan",398
"KAZ","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1653,0.0145,366,,,,,"Kazakhstan",398
"KAZ","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3471,0.0119,3412,,,,,"Kazakhstan",398
"KOR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.9633,0.0192,26,,,,,"Korea, Republic of",410
"KOR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8878,0.0104,2807,,,,,"Korea, Republic of",410
"KOR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.8176,0.088,23,,,,,"Korea, Republic of",410
"KOR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.8132,0.0142,2749,,,,,"Korea, Republic of",410
"KSV","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.1501,0.0306,44,,,,,"KSV",
"KSV","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.2736,0.0116,540,,,,,"KSV",
"KSV","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.0725,0.0197,21,,,,,"KSV",
"KSV","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.1866,0.0094,369,,,,,"KSV",
"LBN","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.2677,0.0469,137,,,,,"Lebanon",422
"LBN","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.3743,0.0189,943,,,,,"Lebanon",422
"LBN","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.179,0.0417,85,,,,,"Lebanon",422
"LBN","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.305,0.0197,602,,,,,"Lebanon",422
"LTU","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6555,0.0333,428,,,,,"Lithuania",440
"LTU","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8792,0.0075,2321,,,,,"Lithuania",440
"LTU","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.5036,0.0301,328,,,,,"Lithuania",440
"LTU","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7301,0.0111,2013,,,,,"Lithuania",440
"LUX","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7583,0.0083,1960,,,,,"Luxembourg",442
"LUX","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6573,0.0077,1727,,,,,"Luxembourg",442
"LVA","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.7614,0.0284,282,,,,,"Latvia",428
"LVA","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8585,0.0094,1899,,,,,"Latvia",428
"LVA","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.5654,0.0343,223,,,,,"Latvia",428
"LVA","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7306,0.0121,1535,,,,,"Latvia",428
"MAC","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.921,0.0062,1719,,,,,"Macao",446
"MAC","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.8641,0.0081,1654,,,,,"Macao",446
"MAR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.1639,0.0379,101,,,,,"Morocco",504
"MAR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.3584,0.0209,910,,,,,"Morocco",504
"MAR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.0906,0.023,76,,,,,"Morocco",504
"MAR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.2646,0.0193,671,,,,,"Morocco",504
"MDA","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5157,0.0205,617,,,,,"Moldova, Republic of",498
"MDA","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.785,0.0145,1128,,,,,"Moldova, Republic of",498
"MDA","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3312,0.0195,430,,,,,"Moldova, Republic of",498
"MDA","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6207,0.0218,940,,,,,"Moldova, Republic of",498
"MEX","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.3087,0.0325,134,,,,,"Mexico",484
"MEX","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6418,0.0167,2199,,,,,"Mexico",484
"MEX","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.2203,0.0285,95,,,,,"Mexico",484
"MEX","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5838,0.0179,1850,,,,,"Mexico",484
"MKD","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5023,0.1428,11,,,,,"Macedonia, the former Yugoslav Republic of",807
"MKD","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.5677,0.0114,1265,,,,,"Macedonia, the former Yugoslav Republic of",807
"MKD","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3933,0.1195,6,,,,,"Macedonia, the former Yugoslav Republic of",807
"MKD","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3488,0.0106,870,,,,,"Macedonia, the former Yugoslav Republic of",807
"MLT","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.8233,0.0322,123,,,,,"Malta",470
"MLT","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7321,0.0126,1095,,,,,"Malta",470
"MLT","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.7091,0.0371,144,,,,,"Malta",470
"MLT","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5304,0.0113,831,,,,,"Malta",470
"MNE","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6364,0.0081,2101,,,,,"Montenegro",499
"MNE","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.4844,0.0105,1656,,,,,"Montenegro",499
"MYS","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5619,0.0353,348,,,,,"Malaysia",458
"MYS","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6247,0.0199,1586,,,,,"Malaysia",458
"MYS","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.4133,0.0393,251,,,,,"Malaysia",458
"MYS","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.4846,0.0187,1174,,,,,"Malaysia",458
"NLD","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6177,0.2192,20,,,,,"Netherlands",528
"NLD","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8216,0.0113,1740,,,,,"Netherlands",528
"NLD","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3384,0.0886,19,,,,,"Netherlands",528
"NLD","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7269,0.0152,1581,,,,,"Netherlands",528
"NZL","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.7828,0.068,55,,,,,"New Zealand",554
"NZL","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8578,0.0093,2653,,,,,"New Zealand",554
"NZL","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.6854,0.0561,47,,,,,"New Zealand",554
"NZL","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7672,0.011,2307,,,,,"New Zealand",554
"PAN","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.2012,0.0723,61,,,,,"Panama",591
"PAN","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.4183,0.0197,947,,,,,"Panama",591
"PAN","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1185,0.0457,46,,,,,"Panama",591
"PAN","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3617,0.021,787,,,,,"Panama",591
"PER","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.3019,0.03,261,,,,,"Peru",604
"PER","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.5607,0.017,1239,,,,,"Peru",604
"PER","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.2398,0.0247,224,,,,,"Peru",604
"PER","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5071,0.0205,1129,,,,,"Peru",604
"PHL","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.0802,0.0237,24,,,,,"Philippines",608
"PHL","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.2409,0.0175,843,,,,,"Philippines",608
"PHL","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.0335,0.0171,12,,,,,"Philippines",608
"PHL","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.1608,0.0152,478,,,,,"Philippines",608
"POL","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.8764,0.0132,734,,,,,"Poland",616
"POL","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.915,0.0085,1865,,,,,"Poland",616
"POL","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.7354,0.023,591,,,,,"Poland",616
"POL","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.8308,0.0113,1632,,,,,"Poland",616
"PRT","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5825,0.1153,36,,,,,"Portugal",620
"PRT","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8457,0.0112,2420,,,,,"Portugal",620
"PRT","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.4001,0.1248,36,,,,,"Portugal",620
"PRT","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7656,0.011,2164,,,,,"Portugal",620
"QAT","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5526,0.0227,250,,,,,"Qatar",634
"QAT","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6259,0.0064,4101,,,,,"Qatar",634
"QAT","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.2268,0.0572,14,,,,,"Qatar",634
"QAT","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3657,0.0053,2492,,,,,"Qatar",634
"QAZ","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.4721,0.0474,12,,,,,"QAZ",
"QAZ","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.4786,0.019,1051,,,,,"QAZ",
"QAZ","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1497,0.0741,4,,,,,"QAZ",
"QAZ","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3442,0.0173,807,,,,,"QAZ",
"QCI","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.913,0.0364,245,,,,,"QCI",
"QCI","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.9656,0.0054,5334,,,,,"QCI",
"QCI","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.8678,0.0557,279,,,,,"QCI",
"QCI","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.9384,0.009,5552,,,,,"QCI",
"QMR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.9214,0.0737,44,,,,,"QMR",
"QMR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8638,0.0188,803,,,,,"QMR",
"QMR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.8033,0.1223,54,,,,,"QMR",
"QMR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7339,0.0242,737,,,,,"QMR",
"QRT","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6842,0.038,257,,,,,"QRT",
"QRT","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7928,0.0142,2013,,,,,"QRT",
"QRT","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.6364,0.0392,225,,,,,"QRT",
"QRT","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6776,0.0158,1734,,,,,"QRT",
"ROU","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.3341,0.0734,38,,,,,"Romania",642
"ROU","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6862,0.0247,1587,,,,,"Romania",642
"ROU","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1946,0.0517,26,,,,,"Romania",642
"ROU","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5532,0.0233,1333,,,,,"Romania",642
"RUS","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.7267,0.0382,170,,,,,"Russian Federation",643
"RUS","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8483,0.0148,2879,,,,,"Russian Federation",643
"RUS","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.597,0.0474,173,,,,,"Russian Federation",643
"RUS","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7517,0.0177,2431,,,,,"Russian Federation",643
"SAU","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.3889,0.0581,95,,,,,"Saudi Arabia",682
"SAU","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.639,0.0197,1772,,,,,"Saudi Arabia",682
"SAU","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1332,0.0464,24,,,,,"Saudi Arabia",682
"SAU","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.3654,0.0197,1101,,,,,"Saudi Arabia",682
"SGP","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.9188,0.006,2900,,,,,"Singapore",702
"SGP","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.8597,0.0063,2762,,,,,"Singapore",702
"SRB","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7011,0.0154,2274,,,,,"Serbia",688
"SRB","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5503,0.0175,1817,,,,,"Serbia",688
"SVK","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.5422,0.0445,167,,,,,"Slovakia",703
"SVK","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7944,0.0134,2027,,,,,"Slovakia",703
"SVK","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3997,0.0326,152,,,,,"Slovakia",703
"SVK","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6662,0.0142,1610,,,,,"Slovakia",703
"SVN","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.8652,0.0504,125,,,,,"Slovenia",705
"SVN","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8975,0.007,2329,,,,,"Slovenia",705
"SVN","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.7206,0.0662,100,,,,,"Slovenia",705
"SVN","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7612,0.0101,2000,,,,,"Slovenia",705
"TAP","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.7922,0.0947,70,,,,,"Chinese Taipei",
"TAP","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8584,0.0093,2936,,,,,"Chinese Taipei",
"TAP","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.6012,0.0668,84,,,,,"Chinese Taipei",
"TAP","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7903,0.012,2711,,,,,"Chinese Taipei",
"THA","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.3184,0.0335,293,,,,,"Thailand",764
"THA","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.5192,0.0211,2298,,,,,"Thailand",764
"THA","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.1311,0.0231,143,,,,,"Thailand",764
"THA","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.335,0.025,1343,,,,,"Thailand",764
"TUR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6822,0.0794,36,,,,,"Turkey",792
"TUR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.7952,0.0134,2654,,,,,"Turkey",792
"TUR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.5055,0.1387,32,,,,,"Turkey",792
"TUR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.6859,0.0155,2320,,,,,"Turkey",792
"UKR","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.6888,0.0353,302,,,,,"Ukraine",804
"UKR","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8402,0.0143,2003,,,,,"Ukraine",804
"UKR","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.4618,0.0334,216,,,,,"Ukraine",804
"UKR","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7226,0.0211,1942,,,,,"Ukraine",804
"URY","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.519,0.0508,64,,,,,"Uruguay",858
"URY","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.6378,0.0144,1669,,,,,"Uruguay",858
"URY","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.3823,0.0911,41,,,,,"Uruguay",858
"URY","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.5332,0.0172,1266,,,,,"Uruguay",858
"USA","Sex & Location","Female",,"Rural",,,,2018,,"Upper secondary","PISA",0.8081,0.0531,122,,,,,"United States",840
"USA","Sex & Location","Female",,"Urban",,,,2018,,"Upper secondary","PISA",0.8517,0.0108,1696,,,,,"United States",840
"USA","Sex & Location","Male",,"Rural",,,,2018,,"Upper secondary","PISA",0.6779,0.0421,103,,,,,"United States",840
"USA","Sex & Location","Male",,"Urban",,,,2018,,"Upper secondary","PISA",0.7871,0.0125,1621,,,,,"United States",840
"ALB","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.3948,0.0263,255,"1",,,,"Albania",8
"ALB","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.5355,0.0247,368,"2",,,,"Albania",8
"ALB","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.5984,0.0261,361,"3",,,,"Albania",8
"ALB","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.6768,0.0259,376,"4",,,,"Albania",8
"ALB","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.7427,0.028,459,"5",,,,"Albania",8
"ALB","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.2471,0.0216,146,"1",,,,"Albania",8
"ALB","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.3403,0.0222,193,"2",,,,"Albania",8
"ALB","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.3545,0.0223,236,"3",,,,"Albania",8
"ALB","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.4115,0.0246,280,"4",,,,"Albania",8
"ALB","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.5695,0.032,372,"5",,,,"Albania",8
"ARE","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.461,0.0165,757,"1",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.5814,0.0154,1002,"2",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.6976,0.0154,1248,"3",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.7995,0.0148,1455,"4",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.8238,0.0119,1498,"5",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.2058,0.0131,375,"1",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.3347,0.016,591,"2",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.4999,0.0184,895,"3",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.6156,0.0159,1094,"4",,,,"United Arab Emirates",784
"ARE","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.6373,0.0172,1151,"5",,,,"United Arab Emirates",784
"ARG","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.2621,0.0207,406,"1",,,,"Argentina",32
"ARG","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.3903,0.0231,532,"2",,,,"Argentina",32
"ARG","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.5651,0.0243,676,"3",,,,"Argentina",32
"ARG","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.6781,0.0236,818,"4",,,,"Argentina",32
"ARG","Sex & Wealth","Female",,,,,,2018,,"Upper secondary","PISA",0.802,0.0215,1003,"5",,,,"Argentina",32
"ARG","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.2345,0.0228,254,"1",,,,"Argentina",32
"ARG","Sex & Wealth","Male",,,,,,2018,,"Upper secondary","PISA",0.3782,0.0251,458,"2",,,,"Argentina",32
