iso_code3,country,survey,year,category,sex,location,wealth,comp_lowsec_1524,comp_lowsec_1519_v2,comp_upsec_2029,comp_upsec_2024_v2,eduyears_2024,comp_higher_2yrs_2529,age,prim_dur_uis,lowsec_dur_uis,upsec_dur_uis,prim_age_uis,lowsec_age_uis,upsec_age_uis,comp_lowsec_1524_no,comp_lowsec_1519_v2_no,comp_upsec_2029_no,comp_upsec_2024_v2_no,eduyears_2024_no,comp_higher_2yrs_2529_no
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),1,.98574859,.93404996,.73513055,.7691586,11.519855,.11265811,40.588287,4,4,4,7,11,15,1938,263,3535,1675,1675,1860
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),2,1,1,.96167177,.96429157,12.528459,.12970693,40.316746,4,4,4,7,11,15,487,38,1034,449,449,585
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),3,.99684423,1,.89824033,.90183961,12.321312,.26014787,41.305473,4,4,4,7,11,15,616,35,1425,581,581,844
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),4,1,,.95521921,.94709176,13.207723,.34968501,41.71225,4,4,4,7,11,15,399,17,1005,382,382,623
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),5,1,,.92265427,.91007876,13.257153,.43856496,41.285938,4,4,4,7,11,15,199,9,584,190,190,394
HUN,HU,EU-SILC,2015,location wealth,,Rural (EU LFS),,.96269512,.95075589,.70062119,.74277842,11.224902,.11466433,40.028954,4,4,4,7,11,15,10594,6757,5924,3837,3837,2087
HUN,HU,EU-SILC,2015,location sex,Female,Cities,,.98368031,.95946199,.91975063,.8952843,12.23939,.4676435,44.204136,4,4,4,7,11,15,1863,740,2392,1123,1123,1269
HUN,HU,EU-SILC,2015,location sex,Male,Cities,,.97716057,.95640969,.89827049,.90469891,12.16877,.39455846,40.134502,4,4,4,7,11,15,1817,780,2237,1037,1037,1200
HUN,HU,EU-SILC,2015,location sex,Female,Towns and suburbs,,.9836309,.96983218,.86130977,.86286545,12.038295,.34128463,43.927872,4,4,4,7,11,15,4056,1924,4247,2132,2132,2115
HUN,HU,EU-SILC,2015,location sex,Male,Towns and suburbs,,.97837037,.96080303,.85657573,.83296853,11.844187,.23050576,39.816635,4,4,4,7,11,15,4363,2153,4197,2210,2210,1987
HUN,HU,EU-SILC,2015,location sex,Female,Rural (EU LFS),,.96867841,.95070988,.78901356,.80646497,11.744296,.24444637,42.188423,4,4,4,7,11,15,6687,3387,6314,3300,3300,3014
HUN,HU,EU-SILC,2015,location sex,Male,Rural (EU LFS),,.97235417,.95082283,.77449578,.78259599,11.557942,.12336522,38.508213,4,4,4,7,11,15,7546,3732,7193,3814,3814,3379
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,1,1,,.86692649,.83514279,11.966866,.28380436,41.997803,4,4,4,7,11,15,104,10,246,94,94,152
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,2,1,,1,1,12.592612,.3911792,40.527645,4,4,4,7,11,15,46,4,145,42,42,103
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,3,1,,.97885281,1,13.071083,.375038,39.478077,4,4,4,7,11,15,102,3,311,99,99,212
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,4,1,,.95333183,.83595437,12.789382,.6487751,41.190418,4,4,4,7,11,15,71,0,252,71,71,181
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,5,1,,.9972012,1,14.589511,.77194542,41.597691,4,4,4,7,11,15,32,0,224,32,32,192
HUN,HU,EU-SILC,2015,location sex wealth,Female,Cities,,.9796809,.95839208,.88293552,.88528228,11.988996,.36667842,45.978008,4,4,4,7,11,15,1508,723,1214,785,785,429
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,1,.98876029,,.77729839,.76968515,11.43058,.1478119,39.499519,4,4,4,7,11,15,121,11,252,110,110,142
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,2,1,,.83403957,.63553476,11.252657,.25072458,41.059387,4,4,4,7,11,15,36,1,101,35,35,66
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,3,1,,.86485124,.91159046,12.479302,.20478691,39.61063,4,4,4,7,11,15,55,2,247,53,53,194
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,4,1,,.93763089,.95458853,12.863049,.34044254,39.210659,4,4,4,7,11,15,99,6,328,93,93,235
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,5,1,,.98033684,1,13.60296,.76111424,40.709148,4,4,4,7,11,15,49,4,369,45,45,324
HUN,HU,EU-SILC,2015,location sex wealth,Male,Cities,,.97205788,.95477235,.89701951,.92388296,12.102921,.23652318,40.211121,4,4,4,7,11,15,1457,756,940,701,701,239
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,1,1,,.84724736,.85726458,12.11063,.19518489,42.108849,4,4,4,7,11,15,411,25,734,386,386,348
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,2,1,,.93203193,.90291196,12.349566,.25311407,41.894672,4,4,4,7,11,15,137,7,290,130,130,160
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,3,1,,.96412116,.95519817,12.780587,.38679284,40.976261,4,4,4,7,11,15,152,2,479,150,150,329
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,4,1,,.98760253,.96229082,13.318022,.66019905,42.417885,4,4,4,7,11,15,103,1,338,102,102,236
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,5,1,,.99310958,1,13.807674,.6700688,42.384674,4,4,4,7,11,15,45,0,240,45,45,195
HUN,HU,EU-SILC,2015,location sex wealth,Female,Towns and suburbs,,.97837263,.9692741,.79536217,.83229619,11.68221,.24380007,45.037838,4,4,4,7,11,15,3208,1889,2166,1319,1319,847
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,1,.98883343,.94831324,.73436528,.69928515,11.187476,.1106516,39.916096,4,4,4,7,11,15,491,64,877,427,427,450
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,2,.99450839,,.97811019,.98776257,12.641188,.094613701,39.593262,4,4,4,7,11,15,165,10,355,155,155,200
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,3,1,,.90962476,.85321355,12.019274,.16303833,41.121094,4,4,4,7,11,15,239,19,481,220,220,261
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,4,.98070097,,.95433986,.94744241,12.850224,.21578172,41.252823,4,4,4,7,11,15,155,5,500,150,150,350
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,5,1,,.97738045,.97390699,13.549516,.5807026,41.414742,4,4,4,7,11,15,61,5,353,56,56,297
HUN,HU,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,,.97345138,.96190649,.81950819,.83562529,11.739877,.21424998,39.136215,4,4,4,7,11,15,3252,2050,1631,1202,1202,429
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),1,.99508643,.99209189,.80374116,.83184654,11.921357,.18181275,41.727695,4,4,4,7,11,15,771,85,1443,686,686,757
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),2,1,,.9720763,.98340046,12.682955,.19933492,40.829552,4,4,4,7,11,15,193,9,449,184,184,265
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),3,1,,.96403968,.98708194,12.905742,.45551947,41.236462,4,4,4,7,11,15,242,5,604,237,237,367
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),4,1,,.96309441,.9240582,13.729248,.7120418,42.332657,4,4,4,7,11,15,110,4,294,106,106,188
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),5,1,,.96743876,.94876808,13.348938,.68325388,42.042515,4,4,4,7,11,15,73,2,185,71,71,114
HUN,HU,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),,.9604677,.94917792,.69766396,.74373847,11.244601,.12576848,42.464111,4,4,4,7,11,15,5298,3282,3339,2016,2016,1323
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),1,.97922558,.90521848,.68845588,.72295284,11.223919,.06888137,39.531475,4,4,4,7,11,15,1167,178,2092,989,989,1103
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),2,1,,.95377016,.94983578,12.411584,.076666802,39.80299,4,4,4,7,11,15,294,29,585,265,265,320
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),3,.99484807,1,.85292333,.84633118,11.94074,.12005551,41.358189,4,4,4,7,11,15,374,30,821,344,344,477
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),4,1,,.95159239,.95922703,12.932956,.19741689,41.290089,4,4,4,7,11,15,289,13,711,276,276,435
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),5,1,,.90268582,.88571459,13.199351,.34842536,40.934334,4,4,4,7,11,15,126,7,399,119,119,280
HUN,HU,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),,.96501887,.95232373,.70445341,.74169201,11.20261,.096093841,37.062256,4,4,4,7,11,15,5296,3475,2585,1821,1821,764
HUN,HU,EU-SILC,2016,Total,,,,.97371477,.95221025,.84263045,.83492291,11.890299,.27830786,41.703972,4,4,4,7,11,15,24511,12041,24597,12470,12470,12127
HUN,HU,EU-SILC,2016,wealth,,,1,.988038,.97092968,.74951792,.75986612,11.544822,.13724928,40.99403,4,4,4,7,11,15,2938,422,5433,2516,2516,2917
HUN,HU,EU-SILC,2016,wealth,,,2,1,1,.96019793,.96236336,12.594483,.16891316,40.722939,4,4,4,7,11,15,987,78,1961,909,909,1052
HUN,HU,EU-SILC,2016,wealth,,,3,.9969998,1,.91437966,.87054276,12.199829,.26828268,40.972351,4,4,4,7,11,15,1215,97,2937,1118,1118,1819
HUN,HU,EU-SILC,2016,wealth,,,4,1,,.94698167,.93338728,13.136765,.38008738,41.110809,4,4,4,7,11,15,824,23,2338,801,801,1537
HUN,HU,EU-SILC,2016,wealth,,,5,1,,.97036868,.94660342,13.779436,.63849723,42.128979,4,4,4,7,11,15,385,28,1534,357,357,1177
HUN,HU,EU-SILC,2016,wealth,,,,.96600288,.95069396,.79226011,.81763822,11.584639,.2179867,42.039566,4,4,4,7,11,15,18162,11393,10394,6769,6769,3625
HUN,HU,EU-SILC,2016,sex,Female,,,.97424823,.95217955,.85070544,.84092027,11.987829,.33523402,43.601788,4,4,4,7,11,15,11880,5952,11819,5928,5928,5891
HUN,HU,EU-SILC,2016,sex,Male,,,.97320646,.95223939,.83493662,.82919061,11.797078,.22423407,39.617767,4,4,4,7,11,15,12631,6089,12778,6542,6542,6236
HUN,HU,EU-SILC,2016,location,,Cities,,.98516232,.96401513,.90984899,.895818,12.282315,.41549602,42.737427,4,4,4,7,11,15,3299,1389,3987,1910,1910,2077
HUN,HU,EU-SILC,2016,location,,Towns and suburbs,,.97313243,.95234883,.85866606,.85501444,11.979879,.26229733,42.292591,4,4,4,7,11,15,7671,3761,7589,3910,3910,3679
HUN,HU,EU-SILC,2016,location,,Rural (EU LFS),,.96662128,.94556254,.77197224,.77133626,11.514965,.16697147,40.279198,4,4,4,7,11,15,13541,6891,13021,6650,6650,6371
HUN,HU,EU-SILC,2016,sex wealth,Female,,1,.99847114,.99738127,.80729169,.83811116,12.07359,.20381922,41.991898,4,4,4,7,11,15,1252,172,2311,1080,1080,1231
HUN,HU,EU-SILC,2016,sex wealth,Female,,2,1,1,.982108,.9755103,12.861952,.21197201,41.167351,4,4,4,7,11,15,444,30,925,414,414,511
HUN,HU,EU-SILC,2016,sex wealth,Female,,3,1,,.95443648,.90096146,12.538447,.39286751,40.804375,4,4,4,7,11,15,429,28,1263,401,401,862
HUN,HU,EU-SILC,2016,sex wealth,Female,,4,1,,.96852958,.96066159,13.642902,.58242154,41.435051,4,4,4,7,11,15,317,8,888,309,309,579
HUN,HU,EU-SILC,2016,sex wealth,Female,,5,1,,.99196589,.9815135,14.508119,.75754011,43.292812,4,4,4,7,11,15,127,8,510,119,119,391
HUN,HU,EU-SILC,2016,sex wealth,Female,,,.9663251,.95036912,.78079194,.79929215,11.511556,.23342852,44.652603,4,4,4,7,11,15,9311,5706,5922,3605,3605,2317
HUN,HU,EU-SILC,2016,sex wealth,Male,,1,.97967511,.95144212,.70449346,.69642889,11.116123,.087073132,39.916607,4,4,4,7,11,15,1686,250,3122,1436,1436,1686
HUN,HU,EU-SILC,2016,sex wealth,Male,,2,1,1,.93838817,.95068491,12.356892,.12154363,40.18824,4,4,4,7,11,15,543,48,1036,495,495,541
HUN,HU,EU-SILC,2016,sex wealth,Male,,3,.99499196,1,.87930924,.84907007,11.960797,.14513303,41.122124,4,4,4,7,11,15,786,69,1674,717,717,957
HUN,HU,EU-SILC,2016,sex wealth,Male,,4,1,,.93332684,.91360343,12.769629,.26016897,40.845314,4,4,4,7,11,15,507,15,1450,492,492,958
HUN,HU,EU-SILC,2016,sex wealth,Male,,5,1,,.95849019,.92675531,13.365142,.57357329,41.440086,4,4,4,7,11,15,258,20,1024,238,238,786
HUN,HU,EU-SILC,2016,sex wealth,Male,,,.96566784,.95100921,.80734301,.83874017,11.668701,.19178167,38.718662,4,4,4,7,11,15,8851,5687,4472,3164,3164,1308
HUN,HU,EU-SILC,2016,location wealth,,Cities,1,1,,.79843044,.8140102,11.931522,.23039113,40.25626,4,4,4,7,11,15,279,29,516,250,250,266
HUN,HU,EU-SILC,2016,location wealth,,Cities,2,1,,.97955567,.94979244,12.625991,.26175407,40.008263,4,4,4,7,11,15,109,7,263,102,102,161
HUN,HU,EU-SILC,2016,location wealth,,Cities,3,1,,.92674863,.88785344,12.477111,.37473533,39.922943,4,4,4,7,11,15,158,6,507,152,152,355
HUN,HU,EU-SILC,2016,location wealth,,Cities,4,1,,.95510525,.92307615,13.078433,.44844383,40.533936,4,4,4,7,11,15,162,4,565,158,158,407
HUN,HU,EU-SILC,2016,location wealth,,Cities,5,1,,.99532974,1,14.371758,.72184956,42.210876,4,4,4,7,11,15,78,5,421,73,73,348
HUN,HU,EU-SILC,2016,location wealth,,Cities,,.97996891,.96254539,.89294076,.90080148,12.044956,.34018114,44.080219,4,4,4,7,11,15,2513,1338,1715,1175,1175,540
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,1,.98244929,.93266654,.78433394,.80608463,11.718236,.15737407,41.12394,4,4,4,7,11,15,834,99,1569,735,735,834
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,2,1,,.96120995,.97042376,12.592882,.13631301,41.123711,4,4,4,7,11,15,314,21,631,293,293,338
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,3,1,,.91971868,.85994351,12.152717,.24719578,41.32254,4,4,4,7,11,15,394,21,924,373,373,551
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,4,1,,.94917655,.95084161,13.359242,.31744635,41.371891,4,4,4,7,11,15,302,5,790,297,297,493
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,5,1,,.95996988,.92450732,13.659723,.62715709,42.430145,4,4,4,7,11,15,117,8,510,109,109,401
HUN,HU,EU-SILC,2016,location wealth,,Towns and suburbs,,.96579522,.95220971,.81122261,.8360256,11.657519,.21376403,42.84473,4,4,4,7,11,15,5710,3607,3165,2103,2103,1062
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),1,.98611808,.97902918,.70078099,.69851315,11.220037,.080645517,41.210106,4,4,4,7,11,15,1825,294,3348,1531,1531,1817
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),2,1,1,.94745219,.96183717,12.580119,.132116,40.742825,4,4,4,7,11,15,564,50,1067,514,514,553
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),3,.99277198,1,.89904052,.86961579,12.075944,.18240514,41.408089,4,4,4,7,11,15,663,70,1506,593,593,913
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),4,1,,.93226218,.92589474,12.960782,.34490398,41.570766,4,4,4,7,11,15,360,14,983,346,346,637
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),5,1,,.93134648,.8973273,13.108635,.45111883,41.411777,4,4,4,7,11,15,190,15,603,175,175,428
HUN,HU,EU-SILC,2016,location wealth,,Rural (EU LFS),,.95663929,.9427194,.69193995,.72869462,11.117615,.12785146,39.632935,4,4,4,7,11,15,9939,6448,5514,3491,3491,2023
HUN,HU,EU-SILC,2016,location sex,Female,Cities,,.98555291,.96462113,.91581082,.88798654,12.314425,.45822427,44.751301,4,4,4,7,11,15,1633,711,1966,922,922,1044
HUN,HU,EU-SILC,2016,location sex,Male,Cities,,.98479253,.96343178,.9039008,.90314919,12.252257,.3704437,40.42099,4,4,4,7,11,15,1666,678,2021,988,988,1033
HUN,HU,EU-SILC,2016,location sex,Female,Towns and suburbs,,.97571337,.95037442,.8697449,.8745321,12.150588,.30940655,44.356888,4,4,4,7,11,15,3717,1849,3672,1868,1868,1804
HUN,HU,EU-SILC,2016,location sex,Male,Towns and suburbs,,.97064894,.95414919,.84792596,.83534753,11.807865,.21830663,39.995926,4,4,4,7,11,15,3954,1912,3917,2042,2042,1875
HUN,HU,EU-SILC,2016,location sex,Female,Rural (EU LFS),,.96556985,.94669026,.77563059,.77492076,11.592709,.23567577,41.855324,4,4,4,7,11,15,6530,3392,6181,3138,3138,3043
HUN,HU,EU-SILC,2016,location sex,Male,Rural (EU LFS),,.96761918,.94446659,.7686702,.76800931,11.442805,.10674743,38.629826,4,4,4,7,11,15,7011,3499,6840,3512,3512,3328
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,1,1,,.85279995,.87901139,12.362271,.32946494,41.651482,4,4,4,7,11,15,127,22,234,105,105,129
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,2,1,,.9830721,.94253033,12.996969,.23367971,40.258381,4,4,4,7,11,15,54,5,151,49,49,102
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,3,1,,.95517176,.88080359,12.603035,.4642078,39.56068,4,4,4,7,11,15,80,0,288,80,80,208
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,4,1,,.99730027,.9909417,13.53781,.59394109,40.901505,4,4,4,7,11,15,66,0,227,66,66,161
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,5,,,1,,,.81143367,43.199825,4,4,4,7,11,15,25,0,152,25,25,127
HUN,HU,EU-SILC,2016,location sex wealth,Female,Cities,,.98114711,.96338195,.87422186,.86978668,11.924085,.35915124,46.838505,4,4,4,7,11,15,1281,684,914,597,597,317
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,1,1,,.75440055,.76898712,11.633163,.13773988,38.403038,4,4,4,7,11,15,152,7,282,145,145,137
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,2,1,,.97455746,.95515192,12.352208,.32681221,39.683849,4,4,4,7,11,15,55,2,112,53,53,59
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,3,1,,.88741136,.89844632,12.287903,.25495306,40.313179,4,4,4,7,11,15,78,6,219,72,72,147
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,4,1,,.92848778,.8763023,12.761825,.35984796,40.183071,4,4,4,7,11,15,96,4,338,92,92,246
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,5,1,,.9924553,1,13.875136,.66428822,41.550472,4,4,4,7,11,15,53,5,269,48,48,221
HUN,HU,EU-SILC,2016,location sex wealth,Male,Cities,,.97877586,.9617312,.91590679,.93360984,12.172819,.30869761,40.444118,4,4,4,7,11,15,1232,654,801,578,578,223
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,1,.99915743,.98978865,.83858395,.89403099,12.286457,.1950665,42.072479,4,4,4,7,11,15,387,40,705,347,347,358
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,2,1,,.98532391,.99214143,12.856216,.22810729,41.646717,4,4,4,7,11,15,150,9,295,141,141,154
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,3,1,,.94407618,.86996943,12.20997,.35529956,41.175194,4,4,4,7,11,15,128,6,415,122,122,293
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,4,1,,.94043428,.94561857,13.637102,.55982912,41.743084,4,4,4,7,11,15,134,2,322,132,132,190
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,5,1,,1,1,14.052765,.68316901,43.494442,4,4,4,7,11,15,50,3,192,47,47,145
HUN,HU,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,,.9673143,.94901866,.81143159,.83485478,11.696178,.20433488,45.70599,4,4,4,7,11,15,2868,1789,1743,1079,1079,664
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,1,.96561378,.88710731,.73653954,.7153182,11.131795,.12820907,40.035416,4,4,4,7,11,15,447,59,864,388,388,476
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,2,1,,.93910843,.94776756,12.318168,.061473057,40.464272,4,4,4,7,11,15,164,12,336,152,152,184
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,3,1,,.89950919,.8544094,12.121115,.13255748,41.457661,4,4,4,7,11,15,266,15,509,251,251,258
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,4,1,,.95525676,.9560498,13.082173,.17802864,41.067184,4,4,4,7,11,15,168,3,468,165,165,303
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,5,1,,.9347207,.85093427,13.276676,.59551841,41.837856,4,4,4,7,11,15,67,5,318,62,62,256
HUN,HU,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,,.96428895,.95513994,.81095463,.83733588,11.614256,.22944583,39.208225,4,4,4,7,11,15,2842,1818,1422,1024,1024,398
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),1,.99715716,1,.7576853,.76930004,11.745521,.14254591,42.096245,4,4,4,7,11,15,738,110,1372,628,628,744
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),2,1,,.97840762,.97512996,12.805079,.17392221,41.233387,4,4,4,7,11,15,240,16,479,224,224,255
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),3,1,,.96495295,.94908875,12.766361,.33839408,41.51083,4,4,4,7,11,15,221,22,560,199,199,361
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),4,1,,.9619019,.94491804,13.787168,.59141195,41.893848,4,4,4,7,11,15,117,6,339,111,111,228
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),5,1,,.9488256,.91863894,13.925456,.71739471,43.218307,4,4,4,7,11,15,52,5,166,47,47,119
HUN,HU,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),,.95582312,.94414824,.68259794,.71312934,11.02675,.1623887,41.828362,4,4,4,7,11,15,5162,3233,3265,1929,1929,1336
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),1,.97830886,.96719402,.66100967,.64639193,10.833116,.039202794,40.366199,4,4,4,7,11,15,1087,184,1976,903,903,1073
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),2,1,1,.92073566,.95054042,12.388941,.095474526,40.203251,4,4,4,7,11,15,324,34,588,290,290,298
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),3,.98902154,1,.8579123,.82608038,11.697733,.076276474,41.330559,4,4,4,7,11,15,442,48,946,394,394,552
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),4,1,,.91542888,.91570038,12.517933,.19989313,41.356823,4,4,4,7,11,15,243,8,644,235,235,409
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),5,1,,.92540336,.88929707,12.800858,.36418775,40.55582,4,4,4,7,11,15,138,10,437,128,128,309
HUN,HU,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),,.95753765,.94127166,.70525622,.74843973,11.23288,.067228764,36.923439,4,4,4,7,11,15,4777,3215,2249,1562,1562,687
HUN,HU,EU-SILC,2017,Total,,,,.9721424,.94781178,.85334373,.84348273,11.95046,.28211436,41.84647,4,4,4,7,11,15,23736,11743,23517,11993,11993,11524
HUN,HU,EU-SILC,2017,wealth,,,1,.99158412,.97029936,.65701813,.64826554,11.066764,.12535045,41.348892,4,4,4,7,11,15,2046,356,3757,1690,1690,2067
HUN,HU,EU-SILC,2017,wealth,,,2,.99970973,1,.97243327,.96788698,12.580877,.15590683,41.043579,4,4,4,7,11,15,1777,152,3479,1625,1625,1854
HUN,HU,EU-SILC,2017,wealth,,,3,1,1,.93272644,.91518635,12.364742,.24754345,41.104343,4,4,4,7,11,15,1409,116,2963,1293,1293,1670
HUN,HU,EU-SILC,2017,wealth,,,4,1,1,.95132923,.94407618,13.213839,.37310407,41.212616,4,4,4,7,11,15,793,30,2313,763,763,1550
HUN,HU,EU-SILC,2017,wealth,,,5,1,,.97586095,.97998667,13.798291,.66515791,42.202232,4,4,4,7,11,15,376,21,1553,355,355,1198
HUN,HU,EU-SILC,2017,wealth,,,,.96226466,.94575292,.80311602,.8255015,11.654443,.2329891,42.172531,4,4,4,7,11,15,17335,11068,9452,6267,6267,3185
HUN,HU,EU-SILC,2017,sex,Female,,,.97645867,.95638639,.85519308,.84481686,12.019378,.34147242,43.748039,4,4,4,7,11,15,11490,5659,11203,5831,5831,5372
HUN,HU,EU-SILC,2017,sex,Male,,,.96802944,.9396612,.85158485,.84220868,11.88465,.22587284,39.758728,4,4,4,7,11,15,12246,6084,12314,6162,6162,6152
HUN,HU,EU-SILC,2017,location,,Cities,,.98062891,.9597705,.92177457,.90589905,12.384793,.43292382,43.316605,4,4,4,7,11,15,3239,1372,3923,1867,1867,2056
HUN,HU,EU-SILC,2017,location,,Towns and suburbs,,.97578979,.9545154,.85710084,.8540957,11.974534,.24891077,42.037239,4,4,4,7,11,15,8663,4390,8114,4273,4273,3841
HUN,HU,EU-SILC,2017,location,,Rural (EU LFS),,.96168858,.93265188,.78676832,.77838975,11.551669,.16871166,40.234665,4,4,4,7,11,15,11834,5981,11480,5853,5853,5627
HUN,HU,EU-SILC,2017,sex wealth,Female,,1,.99040473,.95443022,.73694921,.745763,11.693115,.17749394,42.232288,4,4,4,7,11,15,929,156,1660,773,773,887
HUN,HU,EU-SILC,2017,sex wealth,Female,,2,1,1,.97747624,.96218401,12.687811,.23471111,41.468372,4,4,4,7,11,15,802,60,1512,742,742,770
HUN,HU,EU-SILC,2017,sex wealth,Female,,3,1,1,.9559176,.94364488,12.699601,.37433335,41.33754,4,4,4,7,11,15,469,31,1109,438,438,671
HUN,HU,EU-SILC,2017,sex wealth,Female,,4,1,,.97540385,.96533591,13.792879,.55802596,41.379162,4,4,4,7,11,15,287,7,874,280,280,594
HUN,HU,EU-SILC,2017,sex wealth,Female,,5,1,,.99750596,1,13.981961,.79696172,43.465546,4,4,4,7,11,15,120,5,482,115,115,367
HUN,HU,EU-SILC,2017,sex wealth,Female,,,.96997112,.95561767,.79098058,.81023067,11.615059,.2492418,44.799606,4,4,4,7,11,15,8883,5400,5566,3483,3483,2083
HUN,HU,EU-SILC,2017,sex wealth,Male,,1,.99257648,.98221475,.58983845,.56456208,10.529028,.082261257,40.35297,4,4,4,7,11,15,1117,200,2097,917,917,1180
HUN,HU,EU-SILC,2017,sex wealth,Male,,2,.9994601,1,.96826315,.97276235,12.489461,.092444703,40.580486,4,4,4,7,11,15,975,92,1967,883,883,1084
