survey_uis,iso_code3,country,year_uis,group,category,comp_prim_uis,comp_lowsec_uis,comp_upsec_uis,metadata,note_source
ECLAC,HND,Honduras,2018,total,total,86.910004,53.349998,37.799999,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,sex,male,84.010002,50.68,32.5,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,wealth,quintile 1,74.440002,27.139999,13.54,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,wealth,quintile 3,90.800003,53.66,34.810001,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,wealth,quintile 4,92.970001,63.84,44.5,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,poorest by sex,poorest male,72.660004,24.629999,10.2,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
ECLAC,HND,Honduras,2018,location,rural,82.75,32.299999,20.469999,Honduras Encuesta Permanente de Hogares de Propositos Multiples 2018. ECLAC calculations based on household survey data bank.,
EU-SILC,HRV,Croatia,2011,sex,female,,98.089996,96.080002,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,location,urban,,97.230003,96,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,total,total,,98.07,95.040001,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,location,rural,,99.019997,93.949997,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,wealth,quintile 3,,100,97.970001,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,wealth,quintile 5,,98.339996,98.699997,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,sex,male,,98.059998,94.080002,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,wealth,quintile 4,,97.790001,96.360001,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,wealth,quintile 1,,95.919998,86.540001,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2011,wealth,quintile 2,,97.940002,95.760002,"Croatia EU-SILC 2011. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,wealth,quintile 5,,100,99.129997,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,sex,female,,98.68,96.309998,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,wealth,quintile 2,,98.830002,89.75,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,sex,male,,100,96.419998,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,wealth,quintile 4,,100,98.269997,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,location,rural,,99.25,94.82,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,location,urban,,99.529999,97.389999,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,wealth,quintile 1,,98.440002,94.709999,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,wealth,quintile 3,,100,99.709999,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2013,total,total,,99.400002,96.370003,"Croatia EU-SILC 2013. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,location,rural,,100,93.239998,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,wealth,quintile 1,,99.199997,91.540001,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,wealth,quintile 3,,98.050003,93.120003,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,total,total,,98.580002,94.690002,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,sex,female,,99.489998,93.580002,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,wealth,quintile 4,,97.139999,99.5,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,location,urban,,97.360001,95.970001,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,wealth,quintile 2,,98.690002,90.980003,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,sex,male,,97.639999,95.730003,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,HRV,Croatia,2014,wealth,quintile 5,,100,97.650002,"Croatia EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,HTI,Haiti,2000,location,rural,14.36,6.77,.66000003,"Haiti DHS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,HTI,Haiti,2000,location,urban,53.889999,41.82,10.76,"Haiti DHS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,HTI,Haiti,2000,sex,male,27.030001,22.639999,8.0100002,"Haiti DHS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,HTI,Haiti,2000,total,total,31.41,23.1,5.3299999,"Haiti DHS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,HTI,Haiti,2000,sex,female,35.650002,23.530001,3.0599999,"Haiti DHS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
IPUMS-International,HTI,Haiti,2003,location,urban,55.873409,41.78421,13.81876,"Haiti Recensement General de la Population et de l'Habitat 2003. IPUMS-International, Ministère de l'Economie et des Finances, Institut Haïtien de Statistique et d'Informatique.",
IPUMS-International,HTI,Haiti,2003,sex,male,35.337269,25.686951,10.07581,"Haiti Recensement General de la Population et de l'Habitat 2003. IPUMS-International, Ministère de l'Economie et des Finances, Institut Haïtien de Statistique et d'Informatique.",
IPUMS-International,HTI,Haiti,2003,sex,female,38.94883,26.59174,7.11343,"Haiti Recensement General de la Population et de l'Habitat 2003. IPUMS-International, Ministère de l'Economie et des Finances, Institut Haïtien de Statistique et d'Informatique.",
IPUMS-International,HTI,Haiti,2003,location,rural,23.240351,11.79781,2.3671501,"Haiti Recensement General de la Population et de l'Habitat 2003. IPUMS-International, Ministère de l'Economie et des Finances, Institut Haïtien de Statistique et d'Informatique.",
IPUMS-International,HTI,Haiti,2003,total,total,37.168869,26.160391,8.4604797,"Haiti Recensement General de la Population et de l'Habitat 2003. IPUMS-International, Ministère de l'Economie et des Finances, Institut Haïtien de Statistique et d'Informatique.",
DHS,HTI,Haiti,2005,wealth,quintile 4,57.58395,36.072861,7.6584301,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,location,urban,60.709332,42.82095,19.25584,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,total,total,40.90987,27.60004,12.30206,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,wealth,quintile 3,35.538681,14.63784,3.46944,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,sex,female,44.880081,25.82029,11.09585,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,sex,male,36.753231,29.446131,13.79651,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,wealth,quintile 1,10.24219,3.1161301,.18108,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,wealth,quintile 5,70.495003,53.779079,31.5534,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,wealth,quintile 2,19.911329,10.49425,.46851,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,poorest by sex,poorest female,10.89219,1.87949,0,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,location,rural,26.435631,14.48125,5.00036,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2005,poorest by sex,poorest male,9.7107601,4.38165,.41204,Haiti DHS 2005-06. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,HTI,Haiti,2012,location,urban,62.65844,47.506641,19.272579,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,wealth,quintile 4,57.872028,40.016041,9.79245,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,wealth,quintile 5,74.929558,60.951481,29.63798,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,poorest by sex,poorest male,11.54386,5.4808002,1.39529,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,poorest by sex,poorest female,19.655729,8.7155304,.59859997,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,total,total,44.058521,31.592159,11.72569,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,sex,male,39.11507,28.99778,14.34803,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,location,rural,31.05876,18.759649,4.0964999,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,sex,female,48.657051,34.063099,9.4007196,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,wealth,quintile 1,15.41671,7.0155802,.98008001,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,wealth,quintile 2,25.593281,14.76757,1.28458,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2012,wealth,quintile 3,45.1423,25.41082,6.3242898,Haiti DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,wealth,quintile 5,80.096642,65.073723,39.352489,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,sex,male,48.408058,31.357651,16.953991,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,wealth,quintile 2,40.235538,17.239491,5.8723698,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,wealth,quintile 3,51.720798,27.828239,7.5928402,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,wealth,quintile 1,20.76852,8.1229897,.93940997,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,poorest by sex,poorest male,17.424009,7.1155601,.95398003,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,location,rural,42.190109,22.93429,7.8393202,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,sex,female,57.851089,37.621181,16.24246,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,HTI,Haiti,2017,wealth,quintile 4,70.324409,46.579121,16.84688,Haiti DHS 2016-2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
